datetime,discharge_cms,,,,
2016/05/18,585,,,,
2016/05/19,551,,,,
2016/05/20,511,,,,
2016/05/21,487,,,,
2016/05/22,464,,,,
2016/05/23,441,,,,
2016/05/24,432,,,,
2016/05/25,425,,,,
2016/05/26,452,,,,
2016/05/27,616,,,,
2016/05/28,848,,,,
2016/05/29,1040,,,,
2016/05/30,1180,,,,
2016/05/31,1230,,,,
2016/06/01,1240,,,,
2016/06/02,1290,,,,
2016/06/03,1400,,,,
2016/06/04,1400,,,,
2016/06/05,1310,,,,
2016/06/06,1210,,,,
2016/06/07,1120,,,,
2016/06/08,1040,,,,
2016/06/09,970,,,,
2016/06/10,933,,,,
2016/06/11,967,,,,
2016/06/12,1050,,,,
2016/06/13,1180,,,,
2016/06/14,1350,,,,
2016/06/15,1590,,,,
2016/06/16,1780,,,,
2016/06/17,1750,,,,
2016/06/18,1660,,,,
2016/06/19,1560,,,,
2016/06/20,1460,,,,
2016/06/21,1500,,,,
2016/06/22,1580,,,,
2016/06/23,1530,,,,
2016/06/24,1410,,,,
2016/06/25,1250,,,,
2016/06/26,1130,,,,
2016/06/27,1060,,,,
2016/06/28,1010,,,,
2016/06/29,990,,,,
2016/06/30,984,,,,
2016/07/01,979,,,,
2016/07/02,975,,,,
2016/07/03,961,,,,
2016/07/04,932,,,,
2016/07/05,929,,,,
2016/07/06,950,,,,
2016/07/07,1030,,,,
2016/07/08,1140,,,,
2016/07/09,1210,,,,
2016/07/10,1220,,,,
2016/07/11,1210,,,,
2016/07/12,1180,,,,
2016/07/13,1120,,,,
2016/07/14,1040,,,,
2016/07/15,988,,,,
2016/07/16,959,,,,
2016/07/17,948,,,,
2016/07/18,955,,,,
2016/07/19,974,,,,
2016/07/20,1020,,,,
2016/07/21,1070,,,,
2016/07/22,1170,,,,
2016/07/23,1220,,,,
2016/07/24,1180,,,,
2016/07/25,1130,,,,
2016/07/26,1080,,,,
2016/07/27,1030,,,,
2016/07/28,980,,,,
2016/07/29,930,,,,
2016/07/30,882,,,,
2016/07/31,839,,,,
2016/08/01,810,,,,
2016/08/02,815,,,,
2016/08/03,811,,,,
2016/08/04,797,,,,
2016/08/05,788,,,,
2016/08/06,785,,,,
2016/08/07,789,,,,
2016/08/08,795,,,,
2016/08/09,782,,,,
2016/08/10,756,,,,
2016/08/11,756,,,,
2016/08/12,763,,,,
2016/08/13,753,,,,
2016/08/14,778,,,,
2016/08/15,829,,,,
2016/08/16,848,,,,
2016/08/17,865,,,,
2016/08/18,864,,,,
2016/08/19,835,,,,
2016/08/20,791,,,,
2016/08/21,749,,,,
2016/08/22,723,,,,
2016/08/23,717,,,,
2016/08/24,706,,,,
2016/08/25,691,,,,
2016/08/26,690,,,,
2016/08/27,697,,,,
2016/08/28,716,,,,
2016/08/29,848,,,,
2016/08/30,1040,,,,
2016/08/31,1140,,,,
2016/09/01,1160,,,,
2016/09/02,1140,,,,
2016/09/03,1140,,,,
2016/09/04,1140,,,,
2016/09/05,1200,,,,
2016/09/06,1310,,,,
2016/09/07,1360,,,,
2016/09/08,1360,,,,
2016/09/09,1310,,,,
2016/09/10,1250,,,,
2016/09/11,1210,,,,
2016/09/12,1200,,,,
2016/09/13,1190,,,,
2016/09/14,1160,,,,
2016/09/15,1120,,,,
2016/09/16,1070,,,,
2016/09/17,1060,,,,
2016/09/18,1030,,,,
2016/09/19,1010,,,,
2016/09/20,988,,,,
2016/09/21,951,,,,
2016/09/22,909,,,,
2016/09/23,868,,,,
2016/09/24,836,,,,
2016/09/25,811,,,,
2016/09/26,794,,,,
2016/09/27,789,,,,
2016/09/28,775,,,,
2016/09/29,746,,,,
2016/09/30,722,,,,
2016/10/01,696,,,,
2016/10/02,682,,,,
2016/10/03,677,,,,
2016/10/04,684,,,,
2016/10/05,701,,,,
2016/10/06,717,,,,
2016/10/07,746,,,,
2016/10/08,767,,,,
2016/10/09,772,,,,
2016/10/10,789,,,,
2016/10/11,801,,,,
2016/10/12,792,,,,
2016/10/13,773,,,,
2016/10/14,750,,,,
2016/10/15,730,,,,
2016/10/16,719,,,,
2016/10/17,710,,,,
2016/10/18,705,,,,
2016/10/19,694,,,,
2016/10/20,683,,,,
2016/10/21,675,,,,
2016/10/22,669,,,,
2016/10/23,671,,,,
2016/10/24,677,,,,
2016/10/25,680,,,,
2016/10/26,684,,,,
2016/10/27,691,,,,
2016/10/28,699,,,,
2016/10/29,715,,,,
2016/10/30,726,,,,
2016/10/31,734,,,,
2016/11/01,742,,,,
2016/11/02,741,,,,
2016/11/03,725,,,,
2016/11/04,704,,,,
2016/11/05,695,,,,
2016/11/06,705,,,,
2016/11/07,716,,,,
2016/11/08,715,,,,
2016/11/09,705,,,,
2016/11/10,701,,,,
2016/11/11,698,,,,
2016/11/12,696,,,,
2016/11/13,693,,,,
2016/11/14,687,,,,
2016/11/15,676,,,,
2016/11/16,666,,,,
2016/11/17,653,,,,
2016/11/18,595,,,,
2016/11/19,567,,,,
2016/11/20,566,,,,
2016/11/21,530,,,,
2016/11/22,492,,,,
2016/11/23,470,,,,
2016/11/24,458,,,,
2016/11/25,459,,,,
2016/11/26,471,,,,
2016/11/27,473,,,,
2016/11/28,456,,,,
2016/11/29,427,,,,
2016/11/30,401,,,,
2016/12/01,389,,,,
2016/12/02,398,,,,
2016/12/03,413,,,,
2016/12/04,414,,,,
2016/12/05,387,,,,
2016/12/06,345,,,,
2016/12/07,299,,,,
2016/12/08,262,,,,
2016/12/09,238,,,,
2016/12/10,217,,,,
2016/12/11,196,,,,
2016/12/12,175,,,,
2016/12/13,154,,,,
2016/12/14,143,,,,
2016/12/15,140,,,,
2016/12/16,136,,,,
2016/12/17,133,,,,
2016/12/18,137,,,,
2016/12/19,143,,,,
2016/12/20,159,,,,
2016/12/21,184,,,,
2016/12/22,194,,,,
2016/12/23,194,,,,
2016/12/24,190,,,,
2016/12/25,185,,,,
2016/12/26,181,,,,
2016/12/27,181,,,,
2016/12/28,187,,,,
2016/12/29,198,,,,
2016/12/30,211,,,,
2016/12/31,221,,,,
2017/01/01,225,,,,
2017/01/02,228,,,,
2017/01/03,229,,,,
2017/01/04,228,,,,
2017/01/05,225,,,,
2017/01/06,223,,,,
2017/01/07,222,,,,
2017/01/08,222,,,,
2017/01/09,224,,,,
2017/01/10,226,,,,
2017/01/11,229,,,,
2017/01/12,233,,,,
2017/01/13,240,,,,
2017/01/14,246,,,,
2017/01/15,247,,,,
2017/01/16,246,,,,
2017/01/17,244,,,,
2017/01/18,240,,,,
2017/01/19,235,,,,
2017/01/20,231,,,,
2017/01/21,227,,,,
2017/01/22,225,,,,
2017/01/23,223,,,,
2017/01/24,221,,,,
2017/01/25,220,,,,
2017/01/26,218,,,,
2017/01/27,217,,,,
2017/01/28,217,,,,
2017/01/29,217,,,,
2017/01/30,219,,,,
2017/01/31,221,,,,
2017/02/01,223,,,,
2017/02/02,221,,,,
2017/02/03,217,,,,
2017/02/04,214,,,,
2017/02/05,211,,,,
2017/02/06,210,,,,
2017/02/07,209,,,,
2017/02/08,207,,,,
2017/02/09,205,,,,
2017/02/10,203,,,,
2017/02/11,200,,,,
2017/02/12,197,,,,
2017/02/13,196,,,,
2017/02/14,196,,,,
2017/02/15,194,,,,
2017/02/16,192,,,,
2017/02/17,190,,,,
2017/02/18,188,,,,
2017/02/19,187,,,,
2017/02/20,188,,,,
2017/02/21,189,,,,
2017/02/22,191,,,,
2017/02/23,193,,,,
2017/02/24,195,,,,
2017/02/25,197,,,,
2017/02/26,199,,,,
2017/02/27,200,,,,
2017/02/28,201,,,,
2017/03/01,202,,,,
2017/03/02,203,,,,
2017/03/03,202,,,,
2017/03/04,200,,,,
2017/03/05,197,,,,
2017/03/06,194,,,,
2017/03/07,192,,,,
2017/03/08,191,,,,
2017/03/09,192,,,,
2017/03/10,194,,,,
2017/03/11,196,,,,
2017/03/12,197,,,,
2017/03/13,196,,,,
2017/03/14,193,,,,
2017/03/15,191,,,,
2017/03/16,191,,,,
2017/03/17,189,,,,
2017/03/18,188,,,,
2017/03/19,186,,,,
2017/03/20,185,,,,
2017/03/21,185,,,,
2017/03/22,184,,,,
2017/03/23,183,,,,
2017/03/24,184,,,,
2017/03/25,185,,,,
2017/03/26,186,,,,
2017/03/27,190,,,,
2017/03/28,195,,,,
2017/03/29,201,,,,
2017/03/30,206,,,,
2017/03/31,212,,,,
2017/04/01,217,,,,
2017/04/02,223,,,,
2017/04/03,230,,,,
2017/04/04,238,,,,
2017/04/05,251,,,,
2017/04/06,266,,,,
2017/04/07,279,,,,
2017/04/08,295,,,,
2017/04/09,318,,,,
2017/04/10,343,,,,
2017/04/11,380,,,,
2017/04/12,415,,,,
2017/04/13,452,,,,
2017/04/14,491,,,,
2017/04/15,525,,,,
2017/04/16,556,,,,
2017/04/17,582,,,,
2017/04/18,603,,,,
2017/04/19,618,,,,
2017/04/20,624,,,,
2017/04/21,638,,,,
2017/04/22,629,,,,
2017/04/23,651,,,,
2017/04/24,683,,,,
2017/04/25,727,,,,
2017/04/26,807,,,,
2017/04/27,926,,,,
2017/04/28,1010,,,,
2017/04/29,1070,,,,
2017/04/30,1090,,,,
2017/05/01,1090,,,,
2017/05/02,1090,,,,
2017/05/03,1090,,,,
2017/05/04,1110,,,,
2017/05/05,1150,,,,
2017/05/06,1240,,,,
2017/05/07,1320,,,,
2017/05/08,1370,,,,
2017/05/09,1390,,,,
2017/05/10,1430,,,,
2017/05/11,1520,,,,
2017/05/12,1650,,,,
2017/05/13,1700,,,,
2017/05/14,1640,,,,
2017/05/15,1590,,,,
2017/05/16,1610,,,,
2017/05/17,1690,,,,
2017/05/18,1940,,,,
2017/05/19,2360,,,,
2017/05/20,2440,,,,
2017/05/21,2290,,,,
2017/05/22,2120,,,,
2017/05/23,1960,,,,
2017/05/24,1830,,,,
2017/05/25,1720,,,,
2017/05/26,1610,,,,
2017/05/27,1520,,,,
2017/05/28,1460,,,,
2017/05/29,1460,,,,
2017/05/30,1700,,,,
2017/05/31,1970,,,,
2017/06/01,1930,,,,
2017/06/02,1790,,,,
2017/06/03,1720,,,,
2017/06/04,1730,,,,
2017/06/05,1780,,,,
2017/06/06,1860,,,,
2017/06/07,1930,,,,
2017/06/08,1930,,,,
2017/06/09,1880,,,,
2017/06/10,1770,,,,
2017/06/11,1650,,,,
2017/06/12,1550,,,,
2017/06/13,1470,,,,
2017/06/14,1440,,,,
2017/06/15,1760,,,,
2017/06/16,2350,,,,
2017/06/17,2460,,,,
2017/06/18,2290,,,,
2017/06/19,2140,,,,
2017/06/20,2010,,,,
2017/06/21,1910,,,,
2017/06/22,1800,,,,
2017/06/23,1680,,,,
2017/06/24,1580,,,,
2017/06/25,1480,,,,
2017/06/26,1400,,,,
2017/06/27,1340,,,,
2017/06/28,1340,,,,
2017/06/29,1320,,,,
2017/06/30,1260,,,,
2017/07/01,1190,,,,
2017/07/02,1170,,,,
2017/07/03,1200,,,,
2017/07/04,1310,,,,
2017/07/05,1390,,,,
2017/07/06,1370,,,,
2017/07/07,1330,,,,
2017/07/08,1310,,,,
2017/07/09,1350,,,,
2017/07/10,1380,,,,
2017/07/11,1320,,,,
2017/07/12,1230,,,,
2017/07/13,1160,,,,
2017/07/14,1130,,,,
2017/07/15,1110,,,,
2017/07/16,1110,,,,
2017/07/17,1100,,,,
2017/07/18,1080,,,,
2017/07/19,1070,,,,
2017/07/20,1050,,,,
2017/07/21,1030,,,,
2017/07/22,1010,,,,
2017/07/23,981,,,,
2017/07/24,962,,,,
2017/07/25,938,,,,
2017/07/26,906,,,,
2017/07/27,914,,,,
2017/07/28,1060,,,,
2017/07/29,1150,,,,
2017/07/30,1180,,,,
2017/07/31,1180,,,,
2017/08/01,1170,,,,
2017/08/02,1100,,,,
2017/08/03,1040,,,,
2017/08/04,1000,,,,
2017/08/05,979,,,,
2017/08/06,971,,,,
2017/08/07,964,,,,
2017/08/08,942,,,,
2017/08/09,920,,,,
2017/08/10,910,,,,
2017/08/11,901,,,,
2017/08/12,896,,,,
2017/08/13,900,,,,
2017/08/14,909,,,,
2017/08/15,916,,,,
2017/08/16,894,,,,
2017/08/17,866,,,,
2017/08/18,837,,,,
2017/08/19,814,,,,
2017/08/20,794,,,,
2017/08/21,779,,,,
2017/08/22,770,,,,
2017/08/23,754,,,,
2017/08/24,726,,,,
2017/08/25,704,,,,
2017/08/26,688,,,,
2017/08/27,674,,,,
2017/08/28,674,,,,
2017/08/29,664,,,,
2017/08/30,640,,,,
2017/08/31,620,,,,
2017/09/01,608,,,,
2017/09/02,606,,,,
2017/09/03,601,,,,
2017/09/04,579,,,,
2017/09/05,555,,,,
2017/09/06,545,,,,
2017/09/07,550,,,,
2017/09/08,554,,,,
2017/09/09,551,,,,
2017/09/10,545,,,,
2017/09/11,531,,,,
2017/09/12,524,,,,
2017/09/13,531,,,,
2017/09/14,526,,,,
2017/09/15,513,,,,
2017/09/16,506,,,,
2017/09/17,510,,,,
2017/09/18,528,,,,
2017/09/19,559,,,,
2017/09/20,560,,,,
2017/09/21,557,,,,
2017/09/22,583,,,,
2017/09/23,590,,,,
2017/09/24,572,,,,
2017/09/25,567,,,,
2017/09/26,575,,,,
2017/09/27,617,,,,
2017/09/28,760,,,,
2017/09/29,825,,,,
2017/09/30,815,,,,
2017/10/01,790,,,,
2017/10/02,762,,,,
2017/10/03,752,,,,
2017/10/04,745,,,,
2017/10/05,737,,,,
2017/10/06,734,,,,
2017/10/07,721,,,,
2017/10/08,709,,,,
2017/10/09,698,,,,
2017/10/10,682,,,,
2017/10/11,659,,,,
2017/10/12,635,,,,
2017/10/13,620,,,,
2017/10/14,611,,,,
2017/10/15,606,,,,
2017/10/16,604,,,,
2017/10/17,602,,,,
2017/10/18,603,,,,
2017/10/19,609,,,,
2017/10/20,626,,,,
2017/10/21,645,,,,
2017/10/22,662,,,,
2017/10/23,671,,,,
2017/10/24,679,,,,
2017/10/25,683,,,,
2017/10/26,707,,,,
2017/10/27,750,,,,
2017/10/28,754,,,,
2017/10/29,739,,,,
2017/10/30,723,,,,
2017/10/31,708,,,,
2017/11/01,698,,,,
2017/11/02,696,,,,
2017/11/03,689,,,,
2017/11/04,671,,,,
2017/11/05,703,,,,
2017/11/06,692,,,,
2017/11/07,632,,,,
2017/11/08,552,,,,
2017/11/09,498,,,,
2017/11/10,477,,,,
2017/11/11,475,,,,
2017/11/12,440,,,,
2017/11/13,355,,,,
2017/11/14,289,,,,
2017/11/15,298,,,,
2017/11/16,329,,,,
2017/11/17,326,,,,
2017/11/18,307,,,,
2017/11/19,283,,,,
2017/11/20,265,,,,
2017/11/21,263,,,,
2017/11/22,287,,,,
2017/11/23,318,,,,
2017/11/24,330,,,,
2017/11/25,330,,,,
2017/11/26,342,,,,
2017/11/27,356,,,,
2017/11/28,359,,,,
2017/11/29,344,,,,
2017/11/30,327,,,,
2017/12/01,325,,,,
2017/12/02,320,,,,
2017/12/03,329,,,,
2017/12/04,331,,,,
2017/12/05,320,,,,
2017/12/06,322,,,,
2017/12/07,332,,,,
2017/12/08,330,,,,
2017/12/09,335,,,,
2017/12/10,342,,,,
2017/12/11,339,,,,
2017/12/12,335,,,,
2017/12/13,333,,,,
2017/12/14,342,,,,
2017/12/15,343,,,,
2017/12/16,332,,,,
2017/12/17,324,,,,
2017/12/18,316,,,,
2017/12/19,310,,,,
2017/12/20,298,,,,
2017/12/21,289,,,,
2017/12/22,297,,,,
2017/12/23,292,,,,
2017/12/24,289,,,,
2017/12/25,292,,,,
2017/12/26,294,,,,
2017/12/27,291,,,,
2017/12/28,285,,,,
2017/12/29,279,,,,
2017/12/30,275,,,,
2017/12/31,268,,,,
2018/01/01,261,,,,
2018/01/02,253,,,,
2018/01/03,249,,,,
2018/01/04,248,,,,
2018/01/05,243,,,,
2018/01/06,234,,,,
2018/01/07,227,,,,
2018/01/08,221,,,,
2018/01/09,217,,,,
2018/01/10,212,,,,
2018/01/11,206,,,,
2018/01/12,200,,,,
2018/01/13,197,,,,
2018/01/14,197,,,,
2018/01/15,199,,,,
2018/01/16,201,,,,
2018/01/17,204,,,,
2018/01/18,207,,,,
2018/01/19,210,,,,
2018/01/20,214,,,,
2018/01/21,218,,,,
2018/01/22,223,,,,
2018/01/23,225,,,,
2018/01/24,223,,,,
2018/01/25,219,,,,
2018/01/26,217,,,,
2018/01/27,215,,,,
2018/01/28,215,,,,
2018/01/29,216,,,,
2018/01/30,216,,,,
2018/01/31,216,,,,
2018/02/01,215,,,,
2018/02/02,214,,,,
2018/02/03,212,,,,
2018/02/04,210,,,,
2018/02/05,208,,,,
2018/02/06,205,,,,
2018/02/07,203,,,,
2018/02/08,202,,,,
2018/02/09,201,,,,
2018/02/10,200,,,,
2018/02/11,199,,,,
2018/02/12,198,,,,
2018/02/13,197,,,,
2018/02/14,197,,,,
2018/02/15,196,,,,
2018/02/16,195,,,,
2018/02/17,194,,,,
2018/02/18,194,,,,
2018/02/19,194,,,,
2018/02/20,194,,,,
2018/02/21,194,,,,
2018/02/22,195,,,,
2018/02/23,195,,,,
2018/02/24,196,,,,
2018/02/25,196,,,,
2018/02/26,197,,,,
2018/02/27,197,,,,
2018/02/28,197,,,,
2018/03/01,197,,,,
2018/03/02,197,,,,
2018/03/03,197,,,,
2018/03/04,197,,,,
2018/03/05,197,,,,
2018/03/06,198,,,,
2018/03/07,199,,,,
2018/03/08,199,,,,
2018/03/09,199,,,,
2018/03/10,200,,,,
2018/03/11,201,,,,
2018/03/12,202,,,,
2018/03/13,204,,,,
2018/03/14,204,,,,
2018/03/15,203,,,,
2018/03/16,202,,,,
2018/03/17,202,,,,
2018/03/18,202,,,,
2018/03/19,202,,,,
2018/03/20,203,,,,
2018/03/21,202,,,,
2018/03/22,203,,,,
2018/03/23,204,,,,
2018/03/24,205,,,,
2018/03/25,205,,,,
2018/03/26,205,,,,
2018/03/27,206,,,,
2018/03/28,207,,,,
2018/03/29,208,,,,
2018/03/30,209,,,,
2018/03/31,210,,,,
2018/04/01,210,,,,
2018/04/02,211,,,,
2018/04/03,211,,,,
2018/04/04,211,,,,
2018/04/05,211,,,,
2018/04/06,211,,,,
2018/04/07,211,,,,
2018/04/08,210,,,,
2018/04/09,210,,,,
2018/04/10,210,,,,
2018/04/11,209,,,,
2018/04/12,208,,,,
2018/04/13,208,,,,
2018/04/14,206,,,,
2018/04/15,205,,,,
2018/04/16,206,,,,
2018/04/17,211,,,,
2018/04/18,215,,,,
2018/04/19,218,,,,
2018/04/20,221,,,,
2018/04/21,225,,,,
2018/04/22,237,,,,
2018/04/23,261,,,,
2018/04/24,292,,,,
2018/04/25,342,,,,
2018/04/26,439,,,,
2018/04/27,577,,,,
2018/04/28,735,,,,
2018/04/29,935,,,,
2018/04/30,1190,,,,
2018/05/01,1510,,,,
2018/05/02,1890,,,,
2018/05/03,2280,,,,
2018/05/04,2690,,,,
2018/05/05,2770,,,,
2018/05/06,2480,,,,
2018/05/07,2220,,,,
2018/05/08,2030,,,,
2018/05/09,1900,,,,
2018/05/10,1810,,,,
2018/05/11,1710,,,,
2018/05/12,1620,,,,
2018/05/13,1540,,,,
2018/05/14,1480,,,,
2018/05/15,1440,,,,
2018/05/16,1410,,,,
2018/05/17,1380,,,,
2018/05/18,1350,,,,
2018/05/19,1320,,,,
2018/05/20,1280,,,,
2018/05/21,1280,,,,
2018/05/22,1300,,,,
2018/05/23,1350,,,,
2018/05/24,1380,,,,
2018/05/25,1360,,,,
2018/05/26,1320,,,,
2018/05/27,1300,,,,
2018/05/28,1290,,,,
2018/05/29,1270,,,,
2018/05/30,1260,,,,
2018/05/31,1280,,,,
2018/06/01,1300,,,,
2018/06/02,1290,,,,
2018/06/03,1240,,,,
2018/06/04,1170,,,,
2018/06/05,1140,,,,
2018/06/06,1120,,,,
2018/06/07,1060,,,,
2018/06/08,1010,,,,
2018/06/09,965,,,,
2018/06/10,925,,,,
2018/06/11,895,,,,
2018/06/12,885,,,,
2018/06/13,925,,,,
2018/06/14,971,,,,
2018/06/15,1020,,,,
2018/06/16,1200,,,,
2018/06/17,1600,,,,
2018/06/18,1770,,,,
2018/06/19,1660,,,,
2018/06/20,1520,,,,
2018/06/21,1420,,,,
2018/06/22,1340,,,,
2018/06/23,1280,,,,
2018/06/24,1240,,,,
2018/06/25,1200,,,,
2018/06/26,1170,,,,
2018/06/27,1190,,,,
2018/06/28,1250,,,,
2018/06/29,1330,,,,
2018/06/30,1450,,,,
2018/07/01,1510,,,,
2018/07/02,1510,,,,
2018/07/03,1510,,,,
2018/07/04,1490,,,,
2018/07/05,1490,,,,
2018/07/06,1490,,,,
2018/07/07,1470,,,,
2018/07/08,1460,,,,
2018/07/09,1550,,,,
2018/07/10,1890,,,,
2018/07/11,2130,,,,
2018/07/12,2040,,,,
2018/07/13,1950,,,,
2018/07/14,1830,,,,
2018/07/15,1660,,,,
2018/07/16,1510,,,,
2018/07/17,1390,,,,
2018/07/18,1310,,,,
2018/07/19,1240,,,,
2018/07/20,1180,,,,
2018/07/21,1170,,,,
2018/07/22,1200,,,,
2018/07/23,1260,,,,
2018/07/24,1320,,,,
2018/07/25,1370,,,,
2018/07/26,1480,,,,
2018/07/27,1690,,,,
2018/07/28,1800,,,,
2018/07/29,1770,,,,
2018/07/30,1700,,,,
2018/07/31,1590,,,,
2018/08/01,1480,,,,
2018/08/02,1380,,,,
2018/08/03,1310,,,,
2018/08/04,1250,,,,
2018/08/05,1200,,,,
2018/08/06,1190,,,,
2018/08/07,1200,,,,
2018/08/08,1200,,,,
2018/08/09,1220,,,,
2018/08/10,1200,,,,
2018/08/11,1140,,,,
2018/08/12,1070,,,,
2018/08/13,1010,,,,
2018/08/14,959,,,,
2018/08/15,924,,,,
2018/08/16,905,,,,
2018/08/17,882,,,,
2018/08/18,876,,,,
2018/08/19,882,,,,
2018/08/20,894,,,,
2018/08/21,889,,,,
2018/08/22,852,,,,
2018/08/23,806,,,,
2018/08/24,775,,,,
2018/08/25,758,,,,
2018/08/26,744,,,,
2018/08/27,722,,,,
2018/08/28,696,,,,
2018/08/29,674,,,,
2018/08/30,663,,,,
2018/08/31,674,,,,
2018/09/01,687,,,,
2018/09/02,701,,,,
2018/09/03,693,,,,
2018/09/04,680,,,,
2018/09/05,678,,,,
2018/09/06,671,,,,
2018/09/07,667,,,,
2018/09/08,676,,,,
2018/09/09,670,,,,
2018/09/10,663,,,,
2018/09/11,661,,,,
2018/09/12,653,,,,
2018/09/13,654,,,,
2018/09/14,655,,,,
2018/09/15,647,,,,
2018/09/16,638,,,,
2018/09/17,636,,,,
2018/09/18,644,,,,
2018/09/19,650,,,,
2018/09/20,646,,,,
2018/09/21,639,,,,
2018/09/22,637,,,,
2018/09/23,631,,,,
2018/09/24,618,,,,
2018/09/25,610,,,,
2018/09/26,606,,,,
2018/09/27,608,,,,
2018/09/28,612,,,,
2018/09/29,613,,,,
2018/09/30,615,,,,
2018/10/01,617,,,,
2018/10/02,618,,,,
2018/10/03,627,,,,
2018/10/04,643,,,,
2018/10/05,664,,,,
2018/10/06,696,,,,
2018/10/07,696,,,,
2018/10/08,679,,,,
2018/10/09,659,,,,
2018/10/10,630,,,,
2018/10/11,604,,,,
2018/10/12,594,,,,
2018/10/13,586,,,,
2018/10/14,577,,,,
2018/10/15,558,,,,
2018/10/16,549,,,,
2018/10/17,551,,,,
2018/10/18,548,,,,
2018/10/19,547,,,,
2018/10/20,542,,,,
2018/10/21,536,,,,
2018/10/22,533,,,,
2018/10/23,531,,,,
2018/10/24,524,,,,
2018/10/25,521,,,,
2018/10/26,518,,,,
2018/10/27,517,,,,
2018/10/28,514,,,,
2018/10/29,508,,,,
2018/10/30,501,,,,
2018/10/31,497,,,,
2018/11/01,491,,,,
2018/11/02,485,,,,
2018/11/03,478,,,,
2018/11/04,470,,,,
2018/11/05,460,,,,
2018/11/06,448,,,,
2018/11/07,433,,,,
2018/11/08,417,,,,
2018/11/09,400,,,,
2018/11/10,383,,,,
2018/11/11,366,,,,
2018/11/12,349,,,,
2018/11/13,334,,,,
2018/11/14,321,,,,
2018/11/15,309,,,,
2018/11/16,300,,,,
2018/11/17,292,,,,
2018/11/18,285,,,,
2018/11/19,279,,,,
2018/11/20,275,,,,
2018/11/21,272,,,,
2018/11/22,269,,,,
2018/11/23,267,,,,
2018/11/24,266,,,,
2018/11/25,265,,,,
2018/11/26,265,,,,
2018/11/27,265,,,,
2018/11/28,265,,,,
2018/11/29,265,,,,
2018/11/30,265,,,,
2018/12/01,264,,,,
2018/12/02,264,,,,
2018/12/03,263,,,,
2018/12/04,263,,,,
2018/12/05,262,,,,
2018/12/06,260,,,,
2018/12/07,258,,,,
2018/12/08,256,,,,
2018/12/09,253,,,,
2018/12/10,250,,,,
2018/12/11,248,,,,
2018/12/12,247,,,,
2018/12/13,247,,,,
2018/12/14,248,,,,
2018/12/15,248,,,,
2018/12/16,248,,,,
2018/12/17,248,,,,
2018/12/18,249,,,,
2018/12/19,249,,,,
2018/12/20,249,,,,
2018/12/21,250,,,,
2018/12/22,250,,,,
2018/12/23,250,,,,
2018/12/24,251,,,,
2018/12/25,251,,,,
2018/12/26,251,,,,
2018/12/27,252,,,,
2018/12/28,252,,,,
2018/12/29,252,,,,
2018/12/30,252,,,,
2018/12/31,253,,,,
2019/01/01,253,,,,
2019/01/02,253,,,,
2019/01/03,254,,,,
2019/01/04,254,,,,
2019/01/05,255,,,,
2019/01/06,255,,,,
2019/01/07,256,,,,
2019/01/08,256,,,,
2019/01/09,257,,,,
2019/01/10,257,,,,
2019/01/11,257,,,,
2019/01/12,258,,,,
2019/01/13,258,,,,
2019/01/14,259,,,,
2019/01/15,259,,,,
2019/01/16,259,,,,
2019/01/17,259,,,,
2019/01/18,259,,,,
2019/01/19,259,,,,
2019/01/20,259,,,,
2019/01/21,259,,,,
2019/01/22,259,,,,
2019/01/23,258,,,,
2019/01/24,258,,,,
2019/01/25,257,,,,
2019/01/26,257,,,,
2019/01/27,256,,,,
2019/01/28,256,,,,
2019/01/29,255,,,,
2019/01/30,255,,,,
2019/01/31,253,,,,
2019/02/01,249,,,,
2019/02/02,245,,,,
2019/02/03,240,,,,
2019/02/04,235,,,,
2019/02/05,231,,,,
2019/02/06,226,,,,
2019/02/07,222,,,,
2019/02/08,218,,,,
2019/02/09,216,,,,
2019/02/10,213,,,,
2019/02/11,211,,,,
2019/02/12,209,,,,
2019/02/13,206,,,,
2019/02/14,204,,,,
2019/02/15,202,,,,
2019/02/16,202,,,,
2019/02/17,201,,,,
2019/02/18,201,,,,
2019/02/19,201,,,,
2019/02/20,200,,,,
2019/02/21,200,,,,
2019/02/22,200,,,,
2019/02/23,200,,,,
2019/02/24,200,,,,
2019/02/25,200,,,,
2019/02/26,200,,,,
2019/02/27,200,,,,
2019/02/28,200,,,,
2019/03/01,200,,,,
2019/03/02,200,,,,
2019/03/03,200,,,,
2019/03/04,200,,,,
2019/03/05,200,,,,
2019/03/06,200,,,,
2019/03/07,200,,,,
2019/03/08,200,,,,
2019/03/09,200,,,,
2019/03/10,200,,,,
2019/03/11,200,,,,
2019/03/12,200,,,,
2019/03/13,200,,,,
2019/03/14,200,,,,
2019/03/15,200,,,,
2019/03/16,200,,,,
2019/03/17,200,,,,
2019/03/18,200,,,,
2019/03/19,202,,,,
2019/03/20,203,,,,
2019/03/21,206,,,,
2019/03/22,209,,,,
2019/03/23,212,,,,
2019/03/24,218,,,,
2019/03/25,226,,,,
2019/03/26,238,,,,
2019/03/27,254,,,,
2019/03/28,276,,,,
2019/03/29,305,,,,
2019/03/30,342,,,,
2019/03/31,388,,,,
2019/04/01,444,,,,
2019/04/02,509,,,,
2019/04/03,582,,,,
2019/04/04,663,,,,
2019/04/05,749,,,,
2019/04/06,840,,,,
2019/04/07,933,,,,
